"mm","mdd","dd","hr","Ts_c","VPD","precip","uh","O3_ppb_zR","Rn_MJ","P_kPa","PAR"
4,29,119,16,8.73601,0.774184313,0,3.90603,30,1.3133448,100.61,1046.60015
4,29,119,17,8.84638,0.772601692,0,2.62231,30,0.7263288,100.57,694.841994
4,29,119,18,8.6852,0.743319799,0,1.42682,30,0.15025428,100.54,319.345659
4,29,119,19,8.29388,0.714019393,0,1.25742,30,0,100.51,46.37592585
4,29,119,20,6.80417,0.519290591,0,1.43953,30,0,100.51,2.06114769
4,29,119,21,6.19289,0.461236896,0,0.874704,30,0,100.5,0
4,29,119,22,5.15243,0.421325682,0,2.11267,30,0,100.42,0
4,29,119,23,4.11273,0.347098168,0,1.51021,30,0,100.32,0
4,29,119,24,2.80468,0.244044034,0,1.27886,30,0,100.24,0
4,30,120,1,1.78226,0.173533768,0.155,2.01771,30,0,100.14,0
4,30,120,2,1.86307,0.192253401,0.155,2.55187,30,0,100,0
4,30,120,3,1.87312,0.146101125,0.155,2.3194,30,0,99.86,0.13305555
4,30,120,4,2.24011,0.114918373,0.155,2.87878,30,0,99.76,0
4,30,120,5,2.36105,0.061097178,0.155,1.79874,30,0,99.52,5.851009845
4,30,120,6,3.01108,0.089287596,0.155,2.95544,30,0.006452244,99.44,24.03575505
4,30,120,7,1.16823,0.023164416,0.155,3.12491,30,0.0725454,99.3,60.9369741
4,30,120,8,1.01358,0.01216614,0.155,2.4983,30,0.06236244,99.19,47.6392338
4,30,120,9,2.07554,0.00579719,0.155,2.3122,30,0.28024632,99.08,201.4944305
4,30,120,10,4.21987,0.002754769,0.155,2.56373,30,0.7370748,98.99,524.164833
4,30,120,11,5.81017,0.028633583,0.155,2.06199,30,0.4909428,98.99,366.353136
4,30,120,12,7.2044,0.172207484,0.155,3.04631,30,1.212714,98.94,902.153646
4,30,120,13,9.00754,0.276744621,0.155,2.54887,30,1.7159004,98.95,1250.222441
4,30,120,14,9.16372,0.386188693,0.155,3.7929,30,0.8840988,98.97,654.5818935
4,30,120,15,6.21337,0.124903955,0.155,3.39012,30,0.4765464,99.07,375.3626625
4,30,120,16,6.85746,0.237660527,0.155,3.68299,30,0.7155684,99.14,538.3937565
4,30,120,17,6.46359,0.24611302,0.155,3.59356,30,0.522162,99.24,514.3244805
4,30,120,18,4.9582,0.208179366,0.155,3.58542,30,0.20967696,99.37,223.9343415
4,30,120,19,3.47307,0.166749706,0.155,3.61164,30,0,99.48,117.1201428
4,30,120,20,2.53174,0.118803866,0.155,4.35507,30,0,99.59,2.692801665
4,30,120,21,2.07684,0.089683425,0.155,4.44179,30,0,99.66,0
4,30,120,22,1.68882,0.069731659,0.155,3.81869,30,0,99.72,0
4,30,120,23,1.64067,0.045524739,0.155,3.20834,30,0,99.8,0
4,30,120,24,1.62967,0.056832249,0.155,2.92713,30,0,99.83,0
5,1,121,1,1.64649,0.064930885,0.01125,2.05416,30,0,99.9,0.0333153
5,1,121,2,1.6044,0.091384043,0.01125,2.17977,30,0,99.94,0
5,1,121,3,0.486406,0.04831869,0.01125,1.64502,30,0,99.98,0
5,1,121,4,-0.662089,0.027457933,0.01125,1.9814,30,0,100.01,8.74329201
5,1,121,5,-0.648345,0.025640095,0.01125,2.10799,30,0,100.05,130.5176234
5,1,121,6,0.46484,0.056143229,0.01125,2.15275,30,0.12547476,100.08,237.365343
5,1,121,7,2.38716,0.139480147,0.01125,2.64281,30,0.6985944,100.08,716.118543
5,1,121,8,3.92813,0.232533456,0.01125,2.18329,30,1.0984788,100.11,972.864342
5,1,121,9,6.01043,0.369934915,0.01125,2.32954,30,1.0985436,100.13,934.96716
5,1,121,10,7.0607,0.499969931,0.01125,3.03498,30,1.3483152,100.14,1107.005724
5,1,121,11,7.64406,0.583497191,0.01125,2.68622,30,0.891198,100.14,738.591975
5,1,121,12,8.26154,0.609456721,0.01125,3.21671,30,1.4828544,100.14,1145.702885
5,1,121,13,8.39891,0.593144782,0.01125,3.1296,30,1.7554068,100.13,1334.730195
5,1,121,14,9.01492,0.687642413,0.01125,3.1015,30,0.960372,100.12,810.7319385
5,1,121,15,9.72309,0.79134912,0.01125,3.94769,30,1.2700872,100.12,1008.768776
5,1,121,16,9.75082,0.781742877,0.01125,3.93832,30,0.8168616,100.16,705.4802685
5,1,121,17,5.84022,0.246825019,0.01125,1.68493,30,0.04190076,100.25,88.3970073
5,1,121,18,4.8083,0.157053446,0.01125,1.55167,30,0,100.38,32.91202035
5,1,121,19,5.29277,0.196318165,0.01125,1.84087,30,0,100.39,119.3806476
5,1,121,20,4.88281,0.161770838,0.01125,1.84829,30,0,100.46,7.54649127
5,1,121,21,4.15772,0.118636044,0.01125,2.18697,30,0,100.51,0
5,1,121,22,3.91342,0.102052113,0.01125,2.23223,30,0,100.57,0
5,1,121,23,2.98202,0.076355848,0.01125,2.04408,30,0,100.63,0
5,1,121,24,1.98615,0.060185369,0.01125,2.26229,30,0,100.67,0
5,2,122,1,1.4133,0.063399956,0.005416667,2.49015,30,0,100.71,0
5,2,122,2,1.31099,0.093057471,0.005416667,2.83912,30,0,100.77,0
5,2,122,3,1.47386,0.125200927,0.005416667,2.56024,30,0,100.84,0
5,2,122,4,1.13846,0.110929744,0.005416667,2.04268,30,0,100.92,6.914837295
5,2,122,5,0.861583,0.112851718,0.005416667,2.30338,30,0,100.99,147.1399016
5,2,122,6,1.242,0.097721658,0.005416667,2.44181,30,0.18305352,101.08,257.445009
5,2,122,7,1.55295,0.105631997,0.005416667,2.69939,30,0.19276488,101.17,159.8058851
5,2,122,8,2.14811,0.166965605,0.005416667,2.8694,30,0.566568,101.26,438.3285795
5,2,122,9,3.53838,0.259278116,0.005416667,3.11477,30,1.3255416,101.31,1009.66541
5,2,122,10,4.2902,0.307450753,0.005416667,2.37346,30,1.120248,101.37,864.852849
5,2,122,11,4.41678,0.327027616,0.005416667,2.22301,30,0.6113268,101.42,479.4174495
5,2,122,12,4.84442,0.35705717,0.005416667,2.35379,30,1.8649296,101.44,1433.964546
5,2,122,13,4.82458,0.354420557,0.005416667,2.55342,30,0.480834,101.48,383.8395555
5,2,122,14,5.41253,0.40655936,0.005416667,1.8451,30,1.0255464,101.49,818.112717
5,2,122,15,5.86671,0.442211611,0.005416667,2.28017,30,0.5815512,101.51,495.308025
5,2,122,16,6.31295,0.506878149,0.005416667,1.23132,30,1.077048,101.51,910.067058
5,2,122,17,7.1008,0.56222101,0.005416667,1.55701,30,1.0625544,101.48,843.078627
5,2,122,18,6.36414,0.512482357,0.005416667,1.86423,30,0.0760698,101.49,256.5463185
5,2,122,19,5.78583,0.455212487,0.005416667,1.56584,30,0,101.49,119.746499
5,2,122,20,4.03921,0.32868558,0.005416667,2.46381,30,0,101.53,7.54649127
5,2,122,21,2.43572,0.226552966,0.005416667,2.31991,30,0,101.54,0
5,2,122,22,1.71755,0.190831968,0.005416667,2.26623,30,0,101.55,0
5,2,122,23,1.70111,0.114939811,0.005416667,1.91058,30,0,101.55,0
5,2,122,24,1.48776,0.067256173,0.005416667,1.52707,30,0,101.54,0
5,3,123,1,0.971353,0.041850543,0.11375,1.53924,30,0,101.52,0
5,3,123,2,0.475307,0.029094495,0.11375,1.67226,30,0,101.48,0
5,3,123,3,0.0681,0.019649238,0.11375,2.14984,30,0,101.44,0
5,3,123,4,-0.129962,0.01563511,0.11375,1.42157,30,0,101.43,7.44675102
5,3,123,5,-0.0633,0.011048941,0.11375,1.23884,30,0.05326848,101.41,200.0982726
5,3,123,6,1.23416,0.030624869,0.11375,1.21292,30,0.27152064,101.39,298.9348965
5,3,123,7,2.45913,0.066147674,0.11375,1.67817,30,0.4075236,101.39,392.2177365
5,3,123,8,3.7879,0.112910508,0.11375,1.28414,30,0.7389288,101.37,670.2071805
5,3,123,9,5.2372,0.193931956,0.11375,1.65785,30,1.0538064,101.34,836.263386
5,3,123,10,6.8409,0.313781451,0.11375,1.54275,30,1.2134664,101.33,911.6608455
5,3,123,11,6.02795,0.255810643,0.11375,2.0033,30,0.12890268,101.34,126.0961484
5,3,123,12,6.16301,0.274384474,0.11375,2.14094,30,1.9848852,101.32,1471.43192
5,3,123,13,7.1017,0.37919089,0.11375,2.64192,30,1.140786,101.28,872.099955
5,3,123,14,7.39098,0.357022937,0.11375,2.55941,30,0.7977168,101.26,624.596067
5,3,123,15,3.61292,0.040122366,0.11375,2.34905,30,0.07773876,101.35,72.87187185
5,3,123,16,3.75848,0.034269387,0.11375,4.22657,30,1.0916928,101.37,825.1603425
5,3,123,17,3.60958,0.041696286,0.11375,2.94825,30,0.26135748,101.38,210.5712045
5,3,123,18,3.53661,0.034393073,0.11375,1.43399,30,0.1826604,101.42,149.9988479
5,3,123,19,3.5472,0.025616885,0.11375,1.28054,30,0.035991468,101.48,45.7110594
5,3,123,20,3.51279,0.022802566,0.11375,1.04876,30,0,101.51,11.80178051
5,3,123,21,2.6978,0.017686238,0.11375,1.79246,30,0,101.55,0
5,3,123,22,1.66561,0.012177193,0.11375,1.77781,30,0,101.6,0
5,3,123,23,1.93498,0.008549969,0.11375,1.49728,30,0,101.67,0
5,3,123,24,1.56956,0.00707314,0.11375,0.877968,30,0,101.73,0
5,4,124,1,1.30501,0.006492411,0.080833333,0.774028,30,0,101.82,0
5,4,124,2,0.468557,0.005795187,0.080833333,1.87529,30,0,101.85,0
5,4,124,3,0.851644,0.003574861,0.080833333,1.39558,30,0,101.89,0
5,4,124,4,0.543313,0.00233081,0.080833333,0.927136,30,0,101.93,8.942751945
5,4,124,5,0.189909,0.00051605,0.080833333,0.54465,30,0.04650444,101.94,121.2090818
5,4,124,6,-0.068,0,0.080833333,1.81293,30,0.2380716,102,289.4914485
5,4,124,7,0.328494,0,0.080833333,1.40198,30,0.516474,102.03,702.056196
5,4,124,8,1.79474,0,0.080833333,1.04448,30,0.6760224,102.05,684.6355845
5,4,124,9,4.14126,0,0.080833333,1.34313,30,1.4878224,102.06,1180.509147
5,4,124,10,7.31356,0.330559729,0.080833333,2.0141,30,1.7139276,102.04,1375.321392
5,4,124,11,8.81238,0.538697743,0.080833333,1.37107,30,1.9634436,102.01,1524.888581
5,4,124,12,9.2063,0.6079216,0.080833333,1.21257,30,1.3598964,101.97,1038.388545
5,4,124,13,8.78593,0.510036725,0.080833333,1.53022,30,1.4661288,102,1166.911569
5,4,124,14,8.5732,0.434881877,0.080833333,1.93597,30,1.0609848,102.01,849.462003
5,4,124,15,7.86217,0.208329018,0.080833333,2.16289,30,1.68966,102.02,1280.276132
5,4,124,16,6.86636,0.198575037,0.080833333,1.50186,30,0.5933412,102.02,526.7580795
5,4,124,17,6.92871,0.136711236,0.080833333,1.73351,30,0.4941972,102.02,449.1663345
5,4,124,18,5.88368,0.091910445,0.080833333,2.87122,30,0.4237776,102.08,315.8886825
5,4,124,19,5.06133,0.08591965,0.080833333,2.31014,30,0,102.07,129.7197014
5,4,124,20,5.12715,0.095123194,0.080833333,2.01684,30,0,102.1,11.20338014
5,4,124,21,4.53235,0.061955948,0.080833333,1.82241,30,0,102.16,0
5,4,124,22,4.13313,0.051616306,0.080833333,2.01877,30,0,102.18,0
5,4,124,23,4.15522,0.056496619,0.080833333,2.32735,30,0,102.22,0
5,4,124,24,3.16114,0.024030678,0.080833333,1.87175,30,0,102.25,0
5,5,125,1,3.49021,0.012560641,0,2.3313,30,0,102.27,0
5,5,125,2,3.62629,0.018494492,0,2.38343,30,0,102.28,0
5,5,125,3,2.37325,0.008701284,0,2.234,30,0,102.31,0
5,5,125,4,2.85266,0.003751585,0,2.42213,30,0,102.33,17.81901725
5,5,125,5,1.86787,0.021213203,0,1.86735,30,0,102.37,183.8749554
5,5,125,6,2.03656,0.03822401,0,1.33537,30,0.1835676,102.4,277.590483
5,5,125,7,4.25925,0.0710013,0,1.17178,30,0.6986376,102.44,645.074694
5,5,125,8,6.04331,0.156766392,0,2.01415,30,1.081548,102.48,946.9997415
5,5,125,9,7.67375,0.299623078,0,2.78885,30,1.364904,102.52,1135.097514
5,5,125,10,8.03741,0.373024585,0,3.80611,30,1.7833104,102.56,1423.758137
5,5,125,11,8.65878,0.442861138,0,3.68829,30,1.9524204,102.57,1523.924082
5,5,125,12,8.92933,0.494747952,0,3.38033,30,2.0698272,102.58,1606.70232
5,5,125,13,9.05446,0.552766736,0,3.81362,30,1.9345608,102.59,1522.26243
5,5,125,14,9.09046,0.568915041,0,3.74278,30,1.7657424,102.58,1398.327458
5,5,125,15,9.56224,0.599209784,0,2.7581,30,1.6934544,102.56,1317.011391
5,5,125,16,9.08873,0.607023974,0,3.12493,30,1.1551572,102.57,976.1897025
5,5,125,17,8.14236,0.531971969,0,3.5856,30,0.7421148,102.59,701.9554275
5,5,125,18,7.15079,0.448173059,0,2.89034,30,0.30694968,102.6,416.219148
5,5,125,19,5.73451,0.37642639,0,2.72103,30,0,102.63,166.0891095
5,5,125,20,4.38227,0.30959944,0,2.02699,30,0,102.66,18.21793712
5,5,125,21,3.37825,0.229693626,0,1.63475,30,0,102.68,0
5,5,125,22,2.26997,0.142995529,0,1.01918,30,0,102.71,0
5,5,125,23,2.3295,0.118546426,0,0.9356,30,0,102.71,0
5,5,125,24,1.66452,0.09154958,0,1.7488,30,0,102.71,0
5,6,126,1,2.00774,0.085826633,0.004583333,1.77397,30,0,102.7,0
5,6,126,2,1.56928,0.048599903,0.004583333,1.64202,30,0,102.7,0
5,6,126,3,2.65715,0.164021178,0.004583333,1.52415,30,0,102.68,0
5,6,126,4,2.0816,0.138122048,0.004583333,2.4319,30,0,102.66,13.03181429
5,6,126,5,1.58977,0.139845052,0.004583333,2.41724,30,0,102.64,163.3963284
5,6,126,6,2.2142,0.172775341,0.004583333,1.64063,30,0.27956304,102.62,417.284415
5,6,126,7,4.03343,0.281959342,0.004583333,1.57695,30,0.6387408,102.59,664.5888225
5,6,126,8,5.88658,0.464844721,0.004583333,1.43853,30,0.9917316,102.56,892.47987
5,6,126,9,8.34573,0.635091856,0.004583333,1.96976,30,1.4413032,102.49,1194.139629
5,6,126,10,10.5635,0.797723297,0.004583333,1.87835,30,1.8362448,102.41,1442.375631
5,6,126,11,11.9117,0.862727405,0.004583333,2.24907,30,1.9060092,102.31,1505.972894
5,6,126,12,13.1999,0.956628476,0.004583333,2.67439,30,1.9835568,102.22,1547.859686
5,6,126,13,13.9485,1.043747433,0.004583333,2.60499,30,1.3863276,102.14,1137.789473
5,6,126,14,15.1669,1.214501321,0.004583333,3.51304,30,1.8293472,102.05,1421.897004
5,6,126,15,15.2676,1.215907379,0.004583333,2.78768,30,1.0380708,101.96,890.119008
5,6,126,16,15.8544,1.291583852,0.004583333,2.86436,30,0.996228,101.87,837.793422
5,6,126,17,15.9304,1.344025847,0.004583333,3.2578,30,0.4119264,101.79,499.231827
5,6,126,18,15.8896,1.319693915,0.004583333,2.13502,30,0.16399116,101.72,332.910333
5,6,126,19,15.5182,1.247593539,0.004583333,1.81921,30,0,101.67,152.4588332
5,6,126,20,14.3094,1.076977077,0.004583333,2.47485,30,0,101.63,20.34559202
5,6,126,21,13.4219,0.933727046,0.004583333,0.889908,30,0,101.64,0
5,6,126,22,11.0245,0.688180278,0.004583333,1.9748,30,0,101.63,0
5,6,126,23,9.58335,0.574757618,0.004583333,2.78396,30,0,101.58,0
5,6,126,24,8.15984,0.467595398,0.004583333,3.10886,30,0,101.53,0
5,7,127,1,7.17216,0.391701961,0,3.03175,30,0,101.5,0
5,7,127,2,6.53672,0.332897284,0,3.01007,30,0,101.49,0
5,7,127,3,6.17354,0.415879311,0,2.87509,30,0,101.47,0
5,7,127,4,5.51961,0.363859269,0,2.98283,30,0,101.44,17.51981706
5,7,127,5,5.26091,0.342735941,0,2.70205,30,0,101.42,165.8565194
5,7,127,6,6.83295,0.459815272,0,2.71582,30,0.28108656,101.39,440.222616
5,7,127,7,8.0697,0.57225267,0,3.06823,30,0.6508512,101.4,690.12027
5,7,127,8,9.05804,0.649707714,0,3.00678,30,1.0922004,101.4,975.624165
5,7,127,9,9.99417,0.700897201,0,3.03101,30,1.457928,101.42,1215.383274
5,7,127,10,10.6037,0.739766994,0,3.13426,30,1.7406792,101.42,1403.877951
5,7,127,11,10.4761,0.725133283,0,3.54451,30,1.9217592,101.45,1519.934472
5,7,127,12,10.6531,0.743623056,0,3.96304,30,1.9947888,101.44,1560.492765
5,7,127,13,10.6888,0.737822854,0,4.38282,30,2.2638132,101.45,1668.337682
5,7,127,14,10.0231,0.673303203,0,3.69425,30,1.1739384,101.44,884.767995
5,7,127,15,8.56685,0.503854667,0,4.12623,30,0.8022564,101.45,633.439017
5,7,127,16,8.21766,0.48580573,0,3.84656,30,0.8492688,101.46,653.2204905
5,7,127,17,6.96897,0.426781145,0,4.53286,30,0.6768792,101.47,523.033758
5,7,127,18,5.38222,0.370047611,0,3.42938,30,0.17484732,101.48,185.7698145
5,7,127,19,4.24585,0.385956569,0,3.09395,30,0.008371368,101.52,66.0235212
5,7,127,20,2.51518,0.284243251,0,3.68957,30,0,101.56,9.34169238
5,7,127,21,1.98977,0.318407776,0,2.6743,30,0,101.6,0
5,7,127,22,2.0504,0.326112028,0,2.86494,30,0,101.6,0
5,7,127,23,2.00795,0.295617507,0,2.94746,30,0,101.61,0
5,7,127,24,1.83392,0.258534528,0,2.58202,30,0,101.64,0
5,8,128,1,1.60151,0.241825436,0,2.89722,30,0,101.66,0
5,8,128,2,1.20451,0.208806111,0,2.4785,30,0,101.63,0
5,8,128,3,1.01224,0.200940838,0,2.72677,30,0,101.63,0
5,8,128,4,0.56787,0.190399296,0,3.02354,30,0,101.62,32.47974405
5,8,128,5,0.608179,0.205782677,0,2.93941,30,0.11218572,101.62,193.1832914
5,8,128,6,0.700337,0.224659249,0,3.11812,30,0.24343416,101.64,272.005029
5,8,128,7,1.23501,0.280453941,0,4.82628,30,0.6303708,101.64,624.661875
5,8,128,8,1.46754,0.285305357,0,4.23381,30,0.5264352,101.64,501.592689
5,8,128,9,2.64887,0.351007264,0,3.49716,30,1.3311756,101.65,1076.719649
5,8,128,10,3.57203,0.417420627,0,3.36303,30,1.6279308,101.66,1294.437191
5,8,128,11,4.34129,0.472261491,0,2.97506,30,2.1640788,101.66,1685.824101
5,8,128,12,4.87572,0.510674692,0,2.96416,30,2.0821536,101.62,1637.354453
5,8,128,13,4.90792,0.505827454,0,3.63881,30,1.8990324,101.61,1492.875045
5,8,128,14,5.03273,0.50804291,0,3.98148,30,1.9133748,101.59,1483.067597
5,8,128,15,4.52866,0.474067984,0,3.48247,30,1.2334068,101.58,1010.763581
5,8,128,16,4.37573,0.483461488,0,3.58689,30,1.1920248,101.58,1003.847571
5,8,128,17,3.56724,0.45516708,0,3.70969,30,0.7914024,101.6,733.6707705
5,8,128,18,2.62455,0.397621511,0,3.99474,30,0.3420252,101.61,436.134294
5,8,128,19,1.72916,0.3547129,0,3.60491,30,0,101.61,183.4095695
5,8,128,20,0.559224,0.271520408,0,2.54753,30,0,101.65,20.01313823
5,8,128,21,-0.322201,0.195721425,0,1.81915,30,0,101.68,0
5,8,128,22,-1.19233,0.156028043,0,2.16297,30,0,101.66,0
5,8,128,23,-1.58527,0.147674212,0,1.95597,30,0,101.66,0
5,8,128,24,-1.95035,0.128474715,0,2.15703,30,0,101.65,0
5,9,129,1,-1.75896,0.141136588,0.271666667,1.64952,30,0,101.63,0
5,9,129,2,-2.09384,0.122837314,0.271666667,1.71653,30,0,101.6,0
5,9,129,3,-1.84434,0.109032178,0.271666667,1.65858,30,0,101.6,0
5,9,129,4,-1.67571,0.110670746,0.271666667,1.66807,30,0,101.56,27.69262335
5,9,129,5,-1.87618,0.109751809,0.271666667,1.37636,30,0.0686376,101.57,107.3795306
5,9,129,6,-0.96003,0.128339596,0.271666667,0.709334,30,0.1561842,101.57,171.3085065
5,9,129,7,-0.101468,0.13676509,0.271666667,0.774646,30,0.3422268,101.58,335.1704265
5,9,129,8,0.973558,0.158468302,0.271666667,1.15851,30,0.5528088,101.61,439.2581175
5,9,129,9,2.20349,0.212424714,0.271666667,1.95437,30,0.9587628,101.61,737.1956115
5,9,129,10,2.72296,0.248203877,0.271666667,1.70599,30,0.5027868,101.61,393.4475235
5,9,129,11,3.5271,0.314075638,0.271666667,1.67958,30,0.7845984,101.59,600.6604635
5,9,129,12,4.12965,0.366647754,0.271666667,2.16108,30,1.0885248,101.54,823.1984415
5,9,129,13,5.12926,0.42954185,0.271666667,1.40599,30,1.0707912,101.51,826.124841
5,9,129,14,5.99586,0.489121205,0.271666667,1.52869,30,1.1385,101.47,877.586697
5,9,129,15,6.53223,0.543566462,0.271666667,1.48228,30,0.8251164,101.41,664.2227655
5,9,129,16,6.65298,0.564970358,0.271666667,1.39822,30,0.5216328,101.38,440.8868655
5,9,129,17,5.57005,0.369649447,0.271666667,3.00303,30,0.297558,101.36,275.562774
5,9,129,18,4.29848,0.243953768,0.271666667,3.03898,30,0.0725526,101.34,93.0179628
5,9,129,19,2.34825,0.059835459,0.271666667,2.44524,30,0,101.35,10.33901262
5,9,129,20,1.54195,0.015826803,0.271666667,1.1792,30,0,101.38,1.961421836
5,9,129,21,-3.07521,0.009575903,0.271666667,1.40455,30,0,101.39,0
5,9,129,22,-1.83918,0.007384114,0.271666667,1.6612,30,0,101.37,0
5,9,129,23,-1.46442,0.004847494,0.271666667,1.66788,30,0,101.34,0
5,9,129,24,-1.19074,0.003266329,0.271666667,2.05515,30,0,101.31,0
5,10,130,1,-0.492027,0.002259314,0.174166667,2.61926,30,0,101.27,0
5,10,130,2,-0.711348,0.00116009,0.174166667,2.9206,30,0,101.23,0
5,10,130,3,-0.687127,0.001162151,0.174166667,2.25826,30,0,101.18,0
5,10,130,4,-0.868085,0.000955881,0.174166667,2.92278,30,0,101.12,3.690121905
5,10,130,5,-0.740217,0.000771565,0.174166667,2.86165,30,0.033358212,101.12,31.2830667
5,10,130,6,-0.773819,0.001154788,0.174166667,3.10471,30,0.06923952,101.13,60.90386445
5,10,130,7,-0.773453,0.001154819,0.174166667,3.02582,30,0.16089948,101.12,140.6903063
5,10,130,8,-0.604217,0.000974555,0.174166667,2.87967,30,0.29195568,101.14,240.622839
5,10,130,9,-0.257311,0.000399959,0.174166667,2.97802,30,0.39906,101.16,322.570251
5,10,130,10,0.511863,0,0.174166667,3.29998,30,0.4288932,101.18,313.1288595
5,10,130,11,1.23374,0.00055658,0.174166667,3.20516,30,0.5071968,101.2,361.865853
5,10,130,12,1.93791,0.041937877,0.174166667,3.59217,30,0.6272208,101.22,456.1131915
5,10,130,13,2.76768,0.088128076,0.174166667,3.3557,30,0.4548384,101.23,336.965751
5,10,130,14,2.67151,0.12196911,0.174166667,3.35207,30,0.405522,101.27,308.7402885
5,10,130,15,2.80428,0.147055436,0.174166667,3.1338,30,0.35261748,101.28,276.261984
5,10,130,16,2.81009,0.167188617,0.174166667,2.69389,30,0.23542236,101.3,191.3548572
5,10,130,17,3.13374,0.148753114,0.174166667,1.99363,30,0.22596084,101.32,192.7179054
5,10,130,18,3.04127,0.134598801,0.174166667,2.75072,30,0.20310768,101.32,199.9985324
5,10,130,19,2.50173,0.118671977,0.174166667,2.62937,30,0.025077528,101.36,65.09254365
5,10,130,20,1.82053,0.09502038,0.174166667,2.1796,30,0,101.38,16.25652968
5,10,130,21,1.34706,0.076795385,0.174166667,2.02623,30,0,101.38,0.0333153
5,10,130,22,1.06874,0.05953318,0.174166667,1.88599,30,0,101.37,0
5,10,130,23,0.387861,0.034776021,0.174166667,2.07652,30,0,101.36,0
5,10,130,24,0.0607,0.024957657,0.174166667,1.86504,30,0,101.34,0
5,11,131,1,-0.0535,0.019069957,0.009583333,1.91128,30,0,101.31,0
5,11,131,2,-0.0694,0.015299447,0.009583333,1.54007,30,0,101.3,0
5,11,131,3,0.0433,0.013893297,0.009583333,1.98348,30,0,101.27,0.06642495
5,11,131,4,0.195934,0.011465909,0.009583333,2.10737,30,0,101.26,15.42541577
5,11,131,5,0.47538,0.011490489,0.009583333,1.76388,30,0.045198,101.26,82.08046755
5,11,131,6,1.22094,0.020805439,0.009583333,1.89603,30,0.1645596,101.27,173.0372004
5,11,131,7,2.08006,0.059171493,0.009583333,2.37988,30,0.4655268,101.26,430.680456
5,11,131,8,3.37409,0.127692387,0.009583333,2.3934,30,0.7421148,101.27,606.7764945
5,11,131,9,4.67095,0.198347737,0.009583333,1.70742,30,1.1566764,101.26,902.585511
5,11,131,10,5.01034,0.255983532,0.009583333,2.02468,30,0.23241132,101.23,215.624025
5,11,131,11,4.88437,0.303949308,0.009583333,2.4542,30,0.3868704,101.23,315.388953
5,11,131,12,4.73146,0.302497837,0.009583333,3.31364,30,0.5577984,101.25,436.664871
5,11,131,13,4.0761,0.214775408,0.009583333,2.4674,30,0.2965104,101.25,255.1849155
5,11,131,14,4.95089,0.294187257,0.009583333,2.22439,30,0.6313644,101.23,489.4243785
5,11,131,15,4.24902,0.224734702,0.009583333,2.41361,30,0.05443668,101.25,73.40368275
5,11,131,16,3.68171,0.132889083,0.009583333,1.04134,30,0.0764856,101.26,96.2758701
5,11,131,17,4.19811,0.166012903,0.009583333,0.895984,30,0.07248024,101.25,98.70274575
5,11,131,18,3.94486,0.200368522,0.009583333,0.901388,30,0.021536784,101.24,57.6790668
5,11,131,19,3.43868,0.172471085,0.009583333,1.16415,30,0.026751564,101.26,69.2481132
5,11,131,20,3.19076,0.134497697,0.009583333,2.01273,30,0,101.29,10.33901262
5,11,131,21,1.82117,0.083756966,0.009583333,2.04438,30,0,101.33,0
5,11,131,22,1.58689,0.146669827,0.009583333,1.98226,30,0,101.34,0
5,11,131,23,0.638178,0.107733919,0.009583333,1.70981,30,0,101.33,0
5,11,131,24,0.269942,0.127844418,0.009583333,1.23591,30,0,101.35,0
5,12,132,1,-0.114131,0.093112549,0,1.32576,30,0,101.34,0
5,12,132,2,-0.481006,0.059679734,0,1.85506,30,0,101.33,0
5,12,132,3,-1.3345,0.031305309,0,1.7953,30,0,101.33,0
5,12,132,4,-1.45294,0.040828037,0,2.02863,30,0,101.32,39.9598515
5,12,132,5,-1.41192,0.048205754,0,1.89849,30,0,101.32,223.2022275
5,12,132,6,0.476129,0.062093255,0,1.47154,30,0.32361516,101.33,458.9717265
5,12,132,7,1.7385,0.095848239,0,2.28738,30,0.6532344,101.35,693.645111
5,12,132,8,3.27874,0.263202895,0,2.38764,30,1.0954224,101.35,973.131687
5,12,132,9,3.5432,0.339505004,0,1.53851,30,0.5560524,101.34,486.366363
